NAME,DATE,TAVG
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",5/23/2016,65
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",5/24/2016,66
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",5/25/2016,71
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",5/26/2016,71
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",5/27/2016,72
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",5/28/2016,75
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",5/29/2016,75
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",5/30/2016,75
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",5/31/2016,75
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",6/1/2016,76
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",6/2/2016,71
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",6/3/2016,72
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",6/4/2016,73
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",6/5/2016,72
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",6/6/2016,73
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",6/7/2016,70
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",6/8/2016,64
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",6/9/2016,66
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",6/10/2016,69
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",6/11/2016,78
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",6/12/2016,81
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",6/13/2016,75
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",6/14/2016,75
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",6/15/2016,75
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",6/16/2016,74
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",6/17/2016,74
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",6/18/2016,77
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",6/19/2016,76
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",6/20/2016,79
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",6/21/2016,80
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",6/22/2016,71
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",6/23/2016,79
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",6/24/2016,77
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",6/25/2016,78
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",6/26/2016,80
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",6/27/2016,82
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",6/28/2016,78
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",6/29/2016,68
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",6/30/2016,70
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",7/1/2016,73
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",7/2/2016,70
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",7/3/2016,67
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",7/4/2016,68
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",7/5/2016,76
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",7/6/2016,76
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",7/7/2016,75
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",7/8/2016,75
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",7/9/2016,76
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",7/10/2016,73
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",7/11/2016,76
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",7/12/2016,76
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",7/13/2016,79
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",7/14/2016,78
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",7/15/2016,75
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",7/16/2016,74
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",7/17/2016,77
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",7/18/2016,77
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",7/19/2016,77
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",7/20/2016,81
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",7/21/2016,80
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",7/22/2016,80
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",7/23/2016,81
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",7/24/2016,84
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",7/25/2016,84
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",7/26/2016,80
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",7/27/2016,80
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",7/28/2016,77
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",7/29/2016,78
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",7/30/2016,76
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",7/31/2016,78
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",8/1/2016,76
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",8/2/2016,79
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",8/3/2016,80
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",8/4/2016,80
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",8/5/2016,79
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",8/6/2016,79
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",8/7/2016,76
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",8/8/2016,76
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",8/9/2016,79
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",8/10/2016,80
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",8/11/2016,82
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",8/12/2016,82
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",8/13/2016,80
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",8/14/2016,77
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",8/15/2016,77
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",8/16/2016,76
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",8/17/2016,74
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",8/18/2016,76
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",8/19/2016,77
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",8/20/2016,75
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",8/21/2016,73
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",8/22/2016,69
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",8/23/2016,71
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",8/24/2016,75
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",8/25/2016,82
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",8/26/2016,81
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",8/27/2016,79
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",8/28/2016,80
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",8/29/2016,77
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",8/30/2016,80
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",8/31/2016,77
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",9/1/2016,73
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",9/2/2016,70
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",9/3/2016,71
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",9/4/2016,72
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",9/5/2016,76
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",9/6/2016,78
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",9/7/2016,79
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",9/8/2016,80
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",9/9/2016,77
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",9/10/2016,77
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",9/11/2016,67
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",9/12/2016,69
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",9/13/2016,70
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",9/14/2016,71
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",9/15/2016,72
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",9/16/2016,74
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",9/17/2016,73
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",9/18/2016,75
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",9/19/2016,74
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",9/20/2016,73
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",9/21/2016,74
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",9/22/2016,75
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",9/23/2016,77
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",9/24/2016,75
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",9/25/2016,75
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",9/26/2016,67
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",9/27/2016,60
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",9/28/2016,59
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",9/29/2016,56
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",9/30/2016,61
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",10/1/2016,59
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",10/2/2016,64
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",10/3/2016,62
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",10/4/2016,66
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",10/5/2016,70
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",10/6/2016,72
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",10/7/2016,69
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",10/8/2016,63
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",10/9/2016,56
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",10/10/2016,57
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",10/11/2016,60
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",10/12/2016,63
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",10/13/2016,61
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",10/14/2016,54
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",10/15/2016,63
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",10/16/2016,69
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",10/17/2016,71
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",10/18/2016,75
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",10/19/2016,74
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",10/20/2016,64
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",10/21/2016,53
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",10/22/2016,49
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",10/23/2016,54
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",10/24/2016,59
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",10/25/2016,50
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",10/26/2016,53
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",10/27/2016,60
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",10/28/2016,52
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",10/29/2016,63
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",10/30/2016,68
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",10/31/2016,56
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",11/1/2016,65
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",11/2/2016,67
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",11/3/2016,67
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",11/4/2016,51
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",11/5/2016,47
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",11/6/2016,51
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",11/7/2016,55
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",11/8/2016,52
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",11/9/2016,49
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",11/10/2016,44
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",11/11/2016,51
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",11/12/2016,43
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",11/13/2016,40
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",11/14/2016,42
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",11/15/2016,45
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",11/16/2016,48
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",11/17/2016,55
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",11/18/2016,62
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",11/19/2016,46
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",11/20/2016,33
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",11/21/2016,35
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",11/22/2016,34
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",11/23/2016,43
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",11/24/2016,48
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",11/25/2016,40
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",11/26/2016,41
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",11/27/2016,37
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",11/28/2016,47
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",11/29/2016,54
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",11/30/2016,56
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",12/1/2016,42
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",12/2/2016,36
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",12/3/2016,38
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",12/4/2016,39
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",12/5/2016,40
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",12/6/2016,40
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",12/7/2016,35
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",12/8/2016,30
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",12/9/2016,23
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",12/10/2016,23
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",12/11/2016,33
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",12/12/2016,40
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",12/13/2016,31
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",12/14/2016,24
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",12/15/2016,14
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",12/16/2016,17
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",12/17/2016,45
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",12/18/2016,30
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",12/19/2016,18
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",12/20/2016,22
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",12/21/2016,30
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",12/22/2016,36
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",12/23/2016,32
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",12/24/2016,43
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",12/25/2016,42
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",12/26/2016,58
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",12/27/2016,45
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",12/28/2016,35
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",12/29/2016,41
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",12/30/2016,34
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",12/31/2016,36
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",1/1/2017,38
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",1/2/2017,46
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",1/3/2017,55
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",1/4/2017,34
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",1/5/2017,20
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",1/6/2017,12
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",1/7/2017,8
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",1/8/2017,13
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",1/9/2017,22
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",1/10/2017,40
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",1/11/2017,46
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",1/12/2017,61
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",1/13/2017,36
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",1/14/2017,34
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",1/15/2017,35
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",1/16/2017,41
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",1/17/2017,56
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",1/18/2017,41
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",1/19/2017,42
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",1/20/2017,53
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",1/21/2017,55
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",1/22/2017,54
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",1/23/2017,51
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",1/24/2017,42
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",1/25/2017,44
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",1/26/2017,39
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",1/27/2017,31
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",1/28/2017,30
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",1/29/2017,31
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",1/30/2017,27
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",1/31/2017,40
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",2/1/2017,41
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",2/2/2017,33
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",2/3/2017,26
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",2/4/2017,22
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",2/5/2017,40
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",2/6/2017,42
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",2/7/2017,57
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",2/8/2017,46
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",2/9/2017,27
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",2/10/2017,27
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",2/11/2017,55
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",2/12/2017,57
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",2/13/2017,38
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",2/14/2017,41
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",2/15/2017,41
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",2/16/2017,33
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",2/17/2017,48
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",2/18/2017,53
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",2/19/2017,51
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",2/20/2017,47
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",2/21/2017,58
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",2/22/2017,58
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",2/23/2017,62
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",2/24/2017,65
"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",2/25/2017,44
