"date","ws","wd","nox","no2","o3","pm10","so2","co","pm25"
1999-03-22 21:00:00,6.96,250,289,63,2,26,5.465,2.925,19
1999-03-22 22:00:00,7.56,250,257,51,1,26,5.1875,2.45,21
1999-03-22 23:00:00,7.08,270,181,42,1,23,4.3,1.675,19
1999-03-23 00:00:00,6.84,250,136,35,1,20,3.6125,1.175,16
1999-03-23 01:00:00,7.68,270,97,34,3,15,2.686667,0.7666667,12
1999-03-23 02:00:00,7.56,260,68,29,8,18,2.1,0.3666667,14
1999-03-23 03:00:00,5.88,270,47,24,12,18,1.74,0.125,13
1999-03-23 04:00:00,5.88,280,57,25,11,15,1.5725,0.2,9
1999-03-23 06:00:00,5.52,260,235,54,2,27,4,1.375,20
1999-03-23 07:00:00,5.88,260,317,60,1,41,5.74,2.7,35
1999-03-23 08:00:00,5.76,270,202,57,3,34,4.66,1.675,23
1999-03-23 09:00:00,6.12,280,168,56,6,31,4.0525,1.125,22
1999-03-23 10:00:00,6.72,280,133,48,8,28,3.3375,0.8,21
1999-03-23 11:00:00,8.52,280,159,51,6,32,3.64,1.075,17
1999-03-23 12:00:00,6.6,280,151,42,7,32,3.695,1.275,17
1999-03-23 13:00:00,6.36,290,160,49,8,30,3.805,0.95,20
1999-03-23 14:00:00,8.4,280,250,69,5,37,5.27,1.6,26
1999-03-23 15:00:00,7.56,260,329,81,3,50,6.98,2.525,35
1999-03-23 16:00:00,7.32,250,338,79,3,55,6.7025,2.875,35
1999-03-23 17:00:00,7.92,250,291,58,2,46,6.0975,3.075,29
1999-03-23 18:00:00,6.12,250,234,57,3,36,4.605,2.8,22
1999-03-23 19:00:00,6.36,270,220,50,3,33,4.8,3,19
1999-03-23 20:00:00,6.12,260,204,64,4,34,4.1625,2.1,20
1999-03-23 21:00:00,5.4,250,278,62,3,36,5.905,2.75,22
1999-03-23 22:00:00,5.76,230,240,59,2,34,5.05,2.025,20
1999-03-23 23:00:00,5.52,250,214,51,2,31,4.4975,1.725,19
1999-03-24 00:00:00,5.52,250,177,39,4,30,3.9425,1.475,18
1999-03-24 01:00:00,5.28,230,118,43,7,25,2.54,0.8333333,15
1999-03-24 02:00:00,5.76,220,87,31,12,21,2.026667,0.5,10
1999-03-24 03:00:00,6.24,220,86,38,13,18,1.515,0.45,9
1999-03-24 04:00:00,5.76,230,88,35,14,18,1.5725,0.35,9
1999-03-24 06:00:00,5.52,210,238,55,5,29,3.8325,1,16
1999-03-24 07:00:00,6.72,210,276,64,4,35,4.495,1.75,21
1999-03-24 08:00:00,5.88,210,313,57,4,53,5.4375,2.6,24
1999-03-24 09:00:00,6.6,210,305,69,3,48,5.63,2.05,28
1999-03-24 10:00:00,7.2,200,243,66,5,42,5.19,1.375,24
1999-03-24 11:00:00,7.56,230,236,64,6,40,5.3,1.45,22
1999-03-24 12:00:00,7.44,220,290,59,7,44,6.1525,2.05,26
1999-03-24 13:00:00,7.8,220,317,66,6,43,6.0425,2.225,25
1999-03-24 14:00:00,7.44,200,272,70,6,40,5.8225,1.9,24
1999-03-24 15:00:00,6.84,200,369,72,5,42,7.255,3.025,27
1999-03-24 16:00:00,6.24,190,429,74,4,48,8.225,3.8,32
1999-03-24 17:00:00,5.16,200,293,62,2,41,6.345,3.175,26
1999-03-24 18:00:00,5.04,200,231,58,3,31,4.9675,2.45,18
1999-03-24 19:00:00,4.8,180,215,58,3,35,4.94,2.525,21
1999-03-24 20:00:00,3.36,170,309,58,3,36,6.125,3.8,23
1999-03-24 21:00:00,2.52,160,270,61,2,36,5.68,3.325,24
1999-03-24 22:00:00,2.16,140,154,54,3,25,3.945,1.65,17
1999-03-24 23:00:00,2.52,130,82,47,4,19,2.21,0.525,15
1999-03-25 00:00:00,1.8,210,123,46,5,24,2.8425,0.8,16
1999-03-25 01:00:00,0.96,310,98,41,9,26,2.54,0.5666667,19
1999-03-25 03:00:00,1.2,360,139,42,1,36,5.49,0.625,28
1999-03-25 04:00:00,1.08,0,150,43,1,41,6.1525,0.55,31
1999-03-25 06:00:00,2.16,40,204,45,0,51,7.2,0.825,39
1999-03-25 07:00:00,2.64,90,210,46,1,54,7.8625,1.3,43
1999-03-25 08:00:00,2.76,60,225,48,1,61,8.9125,1.775,50
1999-03-25 09:00:00,3.84,70,341,55,2,77,11.92,2.3,58
1999-03-25 10:00:00,5.52,100,226,55,2,65,8.745,1.725,15
1999-03-25 11:00:00,5.76,130,141,40,4,43,6.73,1.15,5
1999-03-25 14:00:00,5.4,180,270,64,2,52,6.5925,2.575,28
1999-03-25 15:00:00,5.28,190,294,57,2,51,6.62,2.6,26
1999-03-25 16:00:00,5.16,180,286,63,2,49,6.4,3.525,25
1999-03-25 17:00:00,5.64,180,337,69,2,52,7.2,4.825,33
1999-03-25 18:00:00,4.68,190,364,76,2,51,7.615,5.275,35
1999-03-25 19:00:00,3.84,200,284,39,1,47,6.07,4.225,32
1999-03-25 20:00:00,3.96,220,490,58,1,57,8.8575,6.725,38
1999-03-25 21:00:00,4.68,210,270,39,0,52,6.455,3.5,31
1999-03-25 22:00:00,5.52,230,302,48,0,53,6.4275,3.475,38
1999-03-25 23:00:00,3.96,310,67,32,3,16,3.1175,0.625,15
1999-03-26 00:00:00,4.92,310,81,30,3,14,3.75,0.725,13
1999-03-26 01:00:00,3.72,290,88,33,3,20,4.413333,0.5,19
1999-03-26 02:00:00,3.72,290,78,31,6,19,5.006667,0.3666667,17
1999-03-26 03:00:00,3.48,290,86,34,6,18,5.0775,0.475,16
1999-03-26 04:00:00,2.64,310,60,25,10,15,4.3275,0.225,13
1999-03-26 06:00:00,2.76,300,87,36,8,14,3.9975,0.4,11
1999-03-26 07:00:00,2.76,310,152,44,3,23,5.245,1.05,17
1999-03-26 10:00:00,2.64,330,201,51,2,29,5.7125,1.3,20
1999-03-26 11:00:00,3,330,195,60,4,31,5.8225,1.4,21
1999-03-26 12:00:00,3,330,177,56,6,27,6.3725,1.075,20
1999-03-26 13:00:00,3.36,300,177,51,9,27,5.85,1.2,19
1999-03-26 14:00:00,4.44,270,160,47,9,25,5.435,1.25,15
1999-03-26 15:00:00,4.08,260,186,49,8,25,5.5175,1.7,18
1999-03-26 16:00:00,5.16,280,253,72,5,29,6.345,2.4,21
1999-03-26 17:00:00,5.88,280,241,69,5,26,6.6775,2.85,18
1999-03-26 18:00:00,3.96,250,273,61,1,34,7.09,3.175,24
1999-03-26 19:00:00,3.24,250,246,60,1,34,6.62,3.25,24
1999-03-26 20:00:00,2.16,260,345,59,2,38,9.5425,4.7,27
1999-03-26 21:00:00,1.8,250,383,68,2,45,10.26,4.475,32
1999-03-26 22:00:00,2.64,210,412,63,2,45,9.82,3.975,31
1999-03-26 23:00:00,1.44,220,395,63,1,41,8.9675,3.775,26
1999-03-27 00:00:00,1.32,210,383,49,1,40,8.1675,3.75,27
1999-03-27 01:00:00,2.04,210,343,58,1,40,7.543334,2.966667,25
1999-03-27 02:00:00,2.16,190,269,47,1,37,6.033333,2.266667,25
1999-03-27 03:00:00,1.56,170,261,44,0,33,5.7125,1.975,19
1999-03-27 04:00:00,1.08,210,256,48,1,31,5.3825,1.925,18
1999-03-27 06:00:00,1.68,240,344,58,1,39,6.6225,2.225,23
1999-03-27 07:00:00,1.08,0,393,63,1,51,8.3075,2.825,36
1999-03-27 08:00:00,1.2,310,258,56,2,42,6.5375,2.225,25
1999-03-27 09:00:00,2.64,180,182,48,7,32,7.59,1.325,20
1999-03-27 10:00:00,2.28,250,326,62,6,36,11.4775,2.825,23
1999-03-27 11:00:00,2.52,70,258,66,10,32,9.0225,2.675,21
1999-03-27 12:00:00,1.92,190,344,79,8,37,9.52,3.625,20
1999-03-27 13:00:00,2.52,250,218,64,10,26,7.45,3.925,17
1999-03-27 14:00:00,2.52,260,142,48,16,17,4.8025,2.125,15
1999-03-27 15:00:00,2.04,230,187,59,15,19,5.5475,2.325,14
1999-03-27 16:00:00,1.2,340,133,51,13,21,3.8375,1.275,15
1999-03-27 17:00:00,2.04,330,152,50,8,18,4.0525,1.2,13
1999-03-27 18:00:00,1.68,300,167,55,2,24,5.025,1.45,18
1999-03-27 19:00:00,1.56,310,181,65,0,23,5.3,1.85,17
1999-03-27 20:00:00,1.32,50,212,59,1,30,5.575,1.95,25
1999-03-27 21:00:00,1.44,0,236,52,1,38,6.7025,2.2,30
1999-03-27 22:00:00,2.4,310,318,51,1,44,7.5875,2.625,34
1999-03-27 23:00:00,1.92,280,429,61,2,49,9.63,4.225,55
1999-03-28 00:00:00,1.56,310,513,57,2,61,11.505,5.275,47
1999-03-28 01:00:00,1.56,0,516,60,2,57,11.23,5.025,44
1999-03-28 03:00:00,2.04,300,424,60,2,53,11.56,3.975,42
1999-03-28 04:00:00,0.84,0,343,49,1,45,9.325,3.625,34
1999-03-28 06:00:00,0.96,340,402,41,1,55,10.6175,3.1,46
1999-03-28 07:00:00,0.96,280,385,57,1,49,10.7325,2.95,37
1999-03-28 08:00:00,1.08,0,353,58,1,53,10.675,2.65,39
1999-03-28 09:00:00,2.64,170,315,68,3,40,10.2875,2.6,29
1999-03-28 10:00:00,5.64,190,220,55,4,30,8.445,2.475,19
1999-03-28 11:00:00,6.36,210,187,64,10,24,6.18,1.95,14
1999-03-28 12:00:00,7.68,210,364,115,10,47,7.6675,1.6,76
1999-03-28 14:00:00,8.04,200,284,84,11,16,7.2025,4.233333,4
1999-03-28 15:00:00,8.04,200,281,54,10,21,7.3375,3.575,9
1999-03-28 16:00:00,8.04,220,302,56,7,26,8.2525,4.45,14
1999-03-28 17:00:00,7.68,200,287,49,8,25,7.8925,4.95,20
1999-03-28 18:00:00,7.2,210,217,60,8,26,6.0425,3,62
1999-03-28 19:00:00,6.96,190,194,63,6,30,5.575,2.8,23
1999-03-28 20:00:00,6.24,190,200,61,5,33,4.8,2.425,21
1999-03-28 21:00:00,6.36,180,121,53,8,24,2.8425,1.75,17
1999-03-28 22:00:00,5.76,190,156,50,5,24,3.53,1.75,19
1999-03-28 23:00:00,5.76,190,130,50,9,23,3.42,1.9,16
1999-03-29 00:00:00,5.28,190,80,39,13,20,2.3475,2.15,15
1999-03-29 01:00:00,6.12,180,56,33,19,19,1.693333,1.033333,16
1999-03-29 02:00:00,5.52,200,61,33,21,21,2.136667,1.6,17
1999-03-29 03:00:00,5.64,200,59,32,15,19,1.74,1.05,15
1999-03-29 04:00:00,6.72,190,83,35,12,17,1.5425,1.275,11
1999-03-29 07:00:00,7.8,190,217,51,1,31,3.9425,2.75,18
1999-03-29 08:00:00,7.44,190,227,48,2,33,4.2725,2.65,21
1999-03-31 13:00:00,6.12,170,169,62,10,30,5.3525,1.1,12
1999-03-31 14:00:00,6.12,190,244,65,10,34,5.71,2.075,23
1999-03-31 15:00:00,5.4,190,118,44,13,31,3.78,1.225,20
1999-03-31 16:00:00,5.4,170,127,48,11,25,3.4475,1.725,70
1999-03-31 17:00:00,5.4,170,99,49,12,23,2.485,1.275,18
1999-03-31 18:00:00,4.92,150,123,52,9,23,2.3475,1.625,15
1999-03-31 19:00:00,4.08,130,175,53,5,30,3.2025,2.55,27
1999-03-31 20:00:00,4.2,100,333,57,1,58,6.73,2.8,41
1999-03-31 21:00:00,3.72,110,328,42,1,56,7.1725,2.675,39
1999-03-31 22:00:00,3.24,100,297,43,1,53,7.2525,2.35,38
1999-03-31 23:00:00,3.12,90,198,44,1,46,5.9875,1.425,32
1999-04-01 00:00:00,3.36,90,158,44,0,44,3.54,1.4625,32
1999-04-01 01:00:00,3.48,90,209,38,0,48,6.013333,1.613333,34
1999-04-01 02:00:00,3.12,90,191,39,1,48,4.87,1.483333,35
1999-04-01 03:00:00,3.96,90,233,38,0,52,5.5325,1.4625,41
1999-04-01 04:00:00,3.48,100,184,40,0,52,4.51,1.3125,36
1999-04-01 06:00:00,3.24,90,270,43,1,69,6.31,2.155,52
1999-04-01 07:00:00,3.72,80,434,54,2,97,12.3675,3.5175,65
1999-04-01 08:00:00,4.8,100,394,60,1,100,13.3625,3.0925,66
1999-04-01 09:00:00,5.16,90,338,55,2,90,12.675,2.92,31
1999-04-01 10:00:00,5.16,90,335,52,2,84,14.9125,3.3425,30
1999-04-01 11:00:00,6.12,120,397,67,2,98,17.6525,3.7625,65
1999-04-01 12:00:00,8.16,130,248,49,4,79,15.8275,2.77,52
1999-04-01 13:00:00,8.28,140,286,70,4,76,18.0125,3.4175,26
1999-04-08 16:00:00,2.76,290,117,40,10,20,3.68,1.4625,21
1999-04-08 17:00:00,2.64,290,98,31,8,16,2.9325,1.3375,15
1999-04-08 18:00:00,2.28,250,108,40,5,21,3.1825,1.24,16
1999-04-08 19:00:00,3,290,135,47,2,23,3.46,1.61,17
1999-04-08 20:00:00,3,260,167,42,0,26,3.4575,1.51,20
1999-04-08 21:00:00,2.28,280,207,38,0,27,4.0925,1.88,22
1999-04-08 22:00:00,2.16,240,252,44,0,35,5.5875,2.255,27
1999-04-08 23:00:00,2.52,260,253,39,0,36,6.03,2.055,26
1999-04-09 00:00:00,3.36,260,229,33,1,35,3.57,2.005,25
1999-04-09 01:00:00,3.6,250,199,31,1,32,2.586667,1.52,26
1999-04-09 02:00:00,4.2,260,135,26,1,29,1.843333,1.09,24
1999-04-09 03:00:00,3.6,280,124,22,1,31,1.3,0.89,27
1999-04-09 04:00:00,3.48,260,125,20,1,31,0.9375,0.7425,26
1999-04-09 05:00:00,3.6,240,209,27,1,41,2.185,1.2625,34
1999-04-09 06:00:00,3.84,230,235,27,1,41,2.4925,1.535,31
1999-04-09 07:00:00,3.96,210,396,46,2,58,5.59,3.465,45
1999-04-09 08:00:00,4.32,230,375,42,2,58,5.84,3.02,42
1999-04-09 09:00:00,5.04,240,315,40,2,52,5.0075,2.3275,38
1999-04-09 10:00:00,5.16,240,310,43,2,46,4.51,2.1025,30
1999-04-09 11:00:00,4.92,240,354,31,2,48,5.7575,2.895,34
1999-04-09 12:00:00,5.4,260,370,55,3,49,6.1975,3.07,33
1999-04-09 13:00:00,6.24,240,363,43,3,54,6.7825,2.92,39
1999-04-09 14:00:00,6.24,240,397,57,3,53,7.885,3.935,37
1999-04-09 15:00:00,5.88,220,334,47,2,43,6.445,3.3425,30
1999-04-09 16:00:00,5.76,230,315,45,3,35,6.4475,3.69,24
1999-04-09 17:00:00,5.52,230,349,52,2,37,7.1925,4.7275,26
1999-04-09 18:00:00,5.64,240,290,44,1,34,4.955,3.86,23
1999-04-09 19:00:00,5.4,240,239,31,1,37,3.735,2.995,25
1999-04-09 20:00:00,5.16,220,255,37,1,32,3.79,2.55,21
1999-04-09 21:00:00,4.08,200,268,45,1,29,4.0675,2.6975,19
1999-04-09 22:00:00,3.96,210,292,38,2,33,4.51,2.87,21
1999-04-09 23:00:00,3.48,200,303,37,2,33,5.0075,2.87,22
1999-04-10 00:00:00,2.76,210,247,38,2,30,3.595,2.18,19
1999-04-10 01:00:00,5.4,230,241,27,4,28,3.393333,2.08,17
1999-04-10 02:00:00,5.16,250,157,26,5,25,2.14,1.353333,17
1999-04-10 03:00:00,4.2,220,120,30,7,21,0.72,1.14,15
1999-04-10 04:00:00,4.56,220,123,29,6,19,0.5225,0.815,13
1999-04-10 05:00:00,5.64,230,213,30,5,25,2.215,1.41,17
1999-04-10 06:00:00,5.76,220,204,30,5,27,2.16,1.485,18
1999-04-10 07:00:00,5.88,220,262,26,5,35,3.43,2.055,20
1999-04-10 08:00:00,6.48,220,241,43,5,31,3.045,2.08,19
1999-04-10 09:00:00,7.56,220,226,45,6,27,2.85,2.005,18
1999-04-10 10:00:00,7.2,220,228,44,6,32,3.515,2.1275,17
1999-04-10 11:00:00,7.56,220,212,38,6,28,2.935,1.93,16
1999-04-10 12:00:00,7.68,240,229,40,5,27,2.8775,2.3025,18
1999-04-10 13:00:00,8.88,260,211,39,7,25,3.045,2.3525,15
1999-04-10 14:00:00,7.68,250,159,45,11,27,3.955,1.5825,52
1999-04-10 15:00:00,6.84,260,128,41,13,22,4.2875,1.14,14
1999-04-10 16:00:00,6.12,290,118,43,17,16,2.71,0.965,9
1999-04-10 17:00:00,6.24,280,134,50,13,18,2.49,1.3125,14
1999-04-10 18:00:00,5.64,280,132,47,12,18,2.325,1.4125,10
1999-04-10 19:00:00,5.4,280,107,42,12,18,1.7175,1.2625,9
1999-04-10 20:00:00,5.28,270,143,43,11,18,2.38,2.675,11
1999-04-10 21:00:00,4.68,270,165,60,7,23,3.455,2.9225,20
1999-04-10 22:00:00,4.68,260,153,44,6,28,2.2975,3.1925,18
1999-04-10 23:00:00,3.84,270,141,37,7,24,1.9075,3.07,16
1999-04-11 00:00:00,4.56,270,150,39,5,19,2.4075,3.465,11
1999-04-11 01:00:00,4.44,280,239,39,2,27,4.426667,4.983333,20
1999-04-11 02:00:00,4.08,270,238,45,2,32,3.543333,2.276667,18
1999-04-11 03:00:00,3.84,270,211,37,2,27,2.765,2.105,14
1999-04-11 04:00:00,3.6,270,138,33,2,16,1.105,1.2125,9
1999-04-11 06:00:00,5.04,260,204,34,2,24,2.6575,1.73,16
1999-04-11 07:00:00,5.04,270,160,38,4,21,2.1025,1.24,18
1999-04-11 08:00:00,5.16,280,87,29,11,15,1.4375,0.84,41
1999-04-11 09:00:00,5.52,290,56,23,17,10,0.7725,0.545,6
1999-04-11 10:00:00,5.28,290,86,29,14,13,1.1625,0.815,9
1999-04-11 11:00:00,6.24,280,104,33,12,16,1.4675,1.1875,11
1999-04-11 12:00:00,7.56,280,121,37,13,16,2.2675,1.685,11
1999-04-11 13:00:00,7.8,270,118,38,12,20,4.485,1.4375,47
1999-04-11 14:00:00,7.68,270,136,35,10,20,2.6275,1.36,12
1999-04-11 15:00:00,8.88,250,154,40,9,22,2.905,1.7575,20
1999-04-11 16:00:00,9.6,260,182,46,7,28,3.8175,2.155,37
1999-04-11 17:00:00,9.360001,250,174,53,6,26,3.6225,2.3275,18
1999-04-11 18:00:00,7.8,250,212,51,4,27,4.04,2.4,20
1999-04-11 19:00:00,6.72,250,234,48,5,30,4.6775,3.0175,39
1999-04-11 20:00:00,7.32,210,234,51,8,29,4.785,4.53,17
1999-04-11 21:00:00,8.76,210,150,41,11,28,2.685,1.855,13
1999-04-11 22:00:00,8.4,210,129,39,11,25,1.77,1.4375,14
1999-04-11 23:00:00,8.76,210,106,34,14,19,0.885,1.09,11
1999-04-12 00:00:00,9,210,61,24,20,10,0.995,0.4725,5
1999-04-12 01:00:00,8.88,210,47,21,23,6,0.7733333,0.4,4
1999-04-12 02:00:00,8.639999,220,39,18,23,5,1.146667,0.2666667,3
1999-04-12 03:00:00,6.72,250,89,39,10,8,1.4125,0.5225,6
1999-04-12 04:00:00,6.6,250,90,34,12,10,1.495,0.57,8
1999-04-12 06:00:00,8.4,250,275,52,2,33,5.505,2.33,22
1999-04-12 07:00:00,8.88,250,292,60,3,38,6.6125,2.8725,25
1999-04-12 08:00:00,9,260,262,54,4,37,6.695,2.6,24
1999-04-12 09:00:00,8.52,260,369,51,3,40,8.995,2.6225,23
1999-04-12 12:00:00,7.56,260,141,45,9,17,3.4025,1.1375,15
1999-04-12 13:00:00,5.16,240,146,46,10,18,3.3475,1.1875,14
1999-04-12 14:00:00,7.32,290,272,68,4,27,6.3925,2.6975,20
1999-04-12 15:00:00,8.4,270,256,57,3,28,6.6425,2.625,23
1999-04-12 16:00:00,6.12,290,186,48,3,25,5.145,2.4025,16
1999-04-12 17:00:00,6.24,280,100,40,11,15,2.2975,1.315,13
1999-04-12 18:00:00,3.36,310,66,33,12,10,1.3,0.715,5
1999-04-12 19:00:00,4.2,290,162,49,3,18,3.1825,1.9325,14
1999-04-12 20:00:00,4.8,280,127,43,5,20,3.21,1.61,14
1999-04-12 21:00:00,4.92,310,49,27,15,15,1.385,0.425,9
1999-04-12 22:00:00,5.28,310,43,23,16,16,1.3025,0.4225,12
1999-04-12 23:00:00,5.04,310,36,17,22,10,4.0925,0.225,5
1999-04-13 00:00:00,4.32,340,17,11,27,9,2.1025,0.1,4
1999-04-13 01:00:00,4.08,320,13,10,27,7,0.6266667,0.06666667,4
1999-04-13 02:00:00,4.32,310,21,14,26,7,0.5866666,0.06666667,4
1999-04-13 03:00:00,4.08,310,29,16,21,9,0.7475,0.125,5
1999-04-13 04:00:00,4.2,310,60,26,12,11,1.7975,0.3,8
1999-04-13 06:00:00,5.52,290,230,49,4,26,5.7825,2.03,17
1999-04-13 07:00:00,6.48,270,206,47,6,28,4.8375,1.9575,30
1999-04-13 08:00:00,7.08,270,194,51,6,31,5.285,1.6075,23
1999-04-13 09:00:00,9.12,270,211,57,6,32,6.475,1.165,16
1999-04-13 10:00:00,10.92,250,246,43,5,34,6.0875,1.6825,44
1999-04-13 11:00:00,6.96,250,185,54,9,23,3.845,1.3375,14
1999-04-13 12:00:00,7.92,280,137,49,16,16,2.7925,0.77,12
1999-04-13 13:00:00,9,280,114,49,17,15,2.24,0.815,9
1999-04-13 14:00:00,7.8,290,136,42,17,20,3.485,1.115,43
1999-04-13 15:00:00,12.12,280,167,52,13,23,5.975,1.385,13
1999-04-13 16:00:00,10.92,270,122,45,16,25,4.84,1.435,9
1999-04-13 17:00:00,10.2,280,103,42,16,20,2.935,1.2875,8
1999-04-13 18:00:00,7.8,290,68,32,17,16,1.99,0.6675,10
1999-04-13 19:00:00,5.28,290,47,27,14,12,1.385,0.425,9
1999-04-13 20:00:00,4.68,320,45,26,15,11,1.5225,0.375,8
1999-04-13 21:00:00,3.24,320,55,27,14,11,2.46,0.495,8
1999-04-13 22:00:00,2.04,320,86,32,5,17,3.3475,0.7925,11
1999-04-13 23:00:00,2.52,320,127,40,4,17,3.2375,1.065,11
1999-04-14 00:00:00,2.28,220,120,35,4,16,2.24,0.7675,10
1999-04-14 01:00:00,2.16,280,151,39,1,18,3.023333,1.09,13
1999-04-14 02:00:00,0.96,0,156,39,1,17,3.433333,1.056667,12
1999-04-14 03:00:00,1.32,0,177,34,0,20,4.065,1.115,16
1999-04-14 04:00:00,1.08,0,199,38,0,23,4.5625,0.99,17
1999-04-14 05:00:00,1.56,0,246,44,1,24,5.37,1.1625,17
1999-04-14 06:00:00,2.16,0,291,48,1,36,6.8625,2.0525,28
1999-04-14 07:00:00,2.28,20,230,50,4,35,6.8625,1.81,22
1999-04-14 08:00:00,3,100,147,39,10,28,6.0875,1.31,15
1999-04-14 09:00:00,3.48,90,166,45,11,29,6.17,1.14,19
1999-04-14 10:00:00,4.2,50,179,43,11,32,5.7,0.99,20
1999-04-14 11:00:00,4.32,60,124,35,15,25,4.29,0.84,16
1999-04-14 12:00:00,4.92,80,196,56,12,27,5.895,1.2125,18
1999-04-14 13:00:00,4.44,90,270,60,9,36,9.075,2.23,21
1999-04-14 14:00:00,4.32,70,158,46,12,28,5.0925,1.285,10
1999-04-14 15:00:00,3.36,50,132,51,15,18,3.7325,1.3625,13
1999-04-14 16:00:00,3.36,60,118,36,14,24,3.485,1.435,34
1999-04-14 17:00:00,3.72,30,101,41,13,19,2.9875,1.2375,13
1999-04-14 18:00:00,3.72,320,80,36,11,18,2.27,0.915,11
1999-04-14 19:00:00,2.4,360,105,36,6,25,2.185,0.89,12
1999-04-14 20:00:00,2.04,350,170,48,1,31,3.595,1.415,17
1999-04-14 21:00:00,1.92,330,249,49,1,34,5.835,1.7575,19
1999-04-14 22:00:00,1.8,350,190,47,1,27,4.29,1.635,15
1999-04-14 23:00:00,2.16,300,254,43,1,30,5.365,1.83,32
1999-04-15 00:00:00,1.92,290,260,52,1,34,6.0325,1.93,25
1999-04-15 01:00:00,1.44,330,280,41,1,37,6.013333,2.246667,23
1999-04-15 02:00:00,0.72,0,239,36,1,33,5.496666,1.553333,22
1999-04-15 03:00:00,0.84,0,238,41,1,31,5.3125,1.39,16
1999-04-15 04:00:00,0.84,340,253,41,1,30,5.5325,1.44,16
1999-04-15 05:00:00,1.32,320,330,47,1,37,7.415,2.08,22
1999-04-15 06:00:00,0.84,320,459,54,2,54,11.4,3.045,28
1999-04-15 07:00:00,2.28,290,356,54,2,57,10.54,3.02,34
1999-04-15 08:00:00,3.96,220,286,58,3,67,8.465,2.155,28
1999-04-15 09:00:00,4.44,200,264,56,4,44,7.915,1.7075,24
1999-04-15 10:00:00,5.64,240,264,53,5,118,9.1025,1.73,36
1999-04-15 11:00:00,5.16,230,374,63,6,62,10.595,2.3,26
1999-04-15 12:00:00,4.68,240,397,69,6,41,9.9875,2.895,22
1999-04-15 13:00:00,4.68,230,331,64,6,54,8.41,2.475,28
1999-04-15 14:00:00,5.64,230,299,58,7,43,7.9675,2.87,25
1999-04-15 15:00:00,5.88,230,318,65,6,43,8.8525,3.64,23
1999-04-15 16:00:00,6.84,230,175,49,6,31,4.815,2.55,20
1999-04-15 17:00:00,6.48,240,180,55,6,31,5.45,2.23,18
1999-04-15 18:00:00,5.88,240,272,60,5,36,7.94,3.565,22
1999-04-15 19:00:00,3.36,220,242,47,4,28,6.5025,2.995,21
1999-04-15 20:00:00,4.56,210,267,48,2,29,5.37,3.8625,21
1999-04-15 21:00:00,4.44,240,316,47,1,34,6.445,2.895,24
1999-04-15 22:00:00,3.12,250,312,51,0,31,6.255,2.795,21
1999-04-15 23:00:00,2.52,0,284,47,0,29,5.755,2.4275,21
1999-04-16 00:00:00,1.8,270,257,44,0,26,5.2875,1.88,18
1999-04-16 01:00:00,2.4,260,216,43,0,23,4.463333,1.52,17
1999-04-16 02:00:00,2.04,250,186,38,1,21,3.836667,1.19,15
1999-04-16 03:00:00,1.44,200,161,37,0,21,3.54,1.09,15
1999-04-16 04:00:00,0.48,0,110,35,0,15,2.2125,0.6675,14
1999-04-16 06:00:00,1.44,310,160,36,1,25,3.045,0.99,21
1999-04-16 07:00:00,0.96,30,548,68,3,62,12.81,4.58,45
1999-04-16 08:00:00,1.68,180,302,58,1,48,8.19,2.475,31
1999-04-16 09:00:00,2.16,150,321,60,4,45,9.185,2.525,28
1999-04-16 10:00:00,1.8,140,333,60,6,40,9.85,2.8225,24
1999-04-16 11:00:00,1.2,140,304,49,9,40,9.3825,2.6975,25
1999-04-16 12:00:00,2.16,120,238,77,10,34,6.14,2.3775,18
1999-04-16 13:00:00,5.04,170,419,72,5,44,10.3475,3.2925,26
1999-04-16 14:00:00,4.68,210,333,50,6,39,9.1025,3.2175,26
1999-04-16 16:00:00,4.56,250,197,65,5,23,4.065,2.55,16
1999-04-16 17:00:00,2.76,180,135,49,7,14,2.2675,2.205,13
1999-04-16 18:00:00,2.88,340,163,59,1,15,2.8225,1.9825,11
1999-04-16 19:00:00,2.28,60,173,52,0,20,2.465,1.7325,15
1999-04-16 20:00:00,2.28,330,168,52,0,21,2.5725,1.8075,18
1999-04-16 21:00:00,1.92,10,123,43,0,19,1.6875,1.065,14
1999-04-16 22:00:00,1.92,30,88,35,1,18,1.6325,0.715,17
1999-04-16 23:00:00,1.32,40,126,35,0,21,2.71,0.915,18
1999-04-17 00:00:00,1.32,40,130,39,0,22,4.6775,1.09,20
1999-04-17 01:00:00,1.44,20,131,33,0,22,5.163333,1.223333,19
1999-04-17 02:00:00,1.32,340,135,30,0,22,5.31,1.156667,19
1999-04-17 03:00:00,1.92,340,128,30,0,22,5.23,0.915,18
1999-04-17 04:00:00,1.56,340,84,31,0,20,5.6725,0.5225,17
1999-04-17 06:00:00,1.68,310,132,37,2,26,6.4475,0.74,20
1999-04-17 07:00:00,1.92,320,95,34,6,29,5.725,0.64,24
1999-04-17 08:00:00,1.92,300,93,36,10,27,6.6125,0.765,21
1999-04-17 09:00:00,2.88,280,92,31,16,22,5.34,0.64,16
1999-04-17 10:00:00,2.16,350,165,45,14,22,6.89,1.2625,19
1999-04-17 11:00:00,3.48,10,121,46,18,23,6.56,1.015,18
1999-04-17 12:00:00,2.64,360,67,34,25,19,3.6225,0.74,13
